,popularity,vote_count,video,poster_path,id,adult,backdrop_path,original_language,original_title,genre_ids,title,vote_average,overview,release_date
9169,0.865,0,False,/rj2TanjPzQKnI17D7LHdlXFAbXR.jpg,746676,False,,fr,Juillet 96,[18],July 96,0.0,"July 1996, the beach, the sea, the sun. Sophie, 10, spends her summer vacations with her mother and her cousin Laurence. But Laurence has grown up and her mother's thoughts are elsewhere. While the whole country is still looking for two missing little girls, Sophie discovers that this will be her last summer as a child.",2020-10-03
9170,0.865,0,False,/3TQIIuI8tRIZ0JejykOAUuEdACZ.jpg,676146,False,,fr,"Hawaii, l'âme du ukulélé",[99],"Hawaii, l'âme du ukulélé",0.0,,2020-02-21
9171,0.865,0,False,/qcMTslWgkAeLbA8ZCnB0Bo6wkkQ.jpg,665433,False,,en,Generations,[99],Generations,0.0,"Thirteen static shots of coal-fired power stations across the United States, seen in rural landscapes, urban settings, sun or cloud and at all times of year. Whatever the location or season, there’s always at least one chimney belching out fumes.",2020-02-21
9172,0.865,3,False,/b2feFyiwqWFxjb1igtWUMkdeKoZ.jpg,665352,False,,de,Butenland,[99],Butenland,7.0,"Jan Gerdes is a third-generation dairy farmer, but he struggles with his conscience when the milk yield decreases and he has to sell his cows to the slaughterhouse. After suffering a burn-out, he decides to give up his farm. On the day his last cows are due to be transported to the slaughterhouse, he finds that there's no room for twelve of the cows. Instead of ordering another transport, he and his partner Karin Mück decide to keep them. This is the birth of 'Hof Butenland' - the first cow retirement home in Germany.",2020-02-06
9173,0.865,0,False,/mvyY8WaXjmRV0NXVRSp4BKaZ884.jpg,616980,False,/cnztVsSc7rvADqRXQW0lHNG3nG7.jpg,es,Chico ventana también quisiera tener un submarino,"[35, 14]",Window Boy Would Also Like to Have a Submarine,0.0,"Aboard a cruise ship out at sea, a young sailor discovers a door mysteriously leading to an apartment in Montevideo. Meanwhile, a group of Asian farmers find an abandoned shed in the valley, attributing it supernatural powers.",2020-02-21
9174,0.864,0,False,,754776,False,,ru,Belarus: Personal Stories From a Country in Turmoil,[99],Belarus: Personal Stories From a Country in Turmoil,0.0,"Mass protests across Belarus erupted following the widely disputed election that put President Lukashenko in office for a sixth term. Three Belarusian filmmakers document personal stories of people caught up in the political turmoil. Filmmaker Maksim Shved was arrested, imprisoned and then released while the protests around him swelled. Meanwhile, Ekaterina Markavets observes the psychological burden of her fellow citizens and worked with professional psychologists to set up a volunteer support service for people affected by current events. Andrei Kutsila followed a celebrated Belarusian broadcast journalist who worked for State TV for nearly 40 years, now in hospital recovering from injuries she sustained while at a protest. All three filmmakers wonder what the future holds for their country and fellow citizens.",2020-10-05
9175,0.864,0,False,,753698,False,,en,Nbisiing,[],Nbisiing,0.0,"Afraid he would not see his community again Cole Forrest returns to North Bay from his current residence in Toronto. During his stay he confronts his fears and reconnects with his ancestors. Nbi means water and in the time of this pandemic, it is the lake, medicine, berries, and the land that he looks to for guidance.",2020-10-05
9176,0.864,0,False,/iAGCBsHk8JYhuYe9PEcE5HRvs08.jpg,750852,False,,en,Code Name R40,[99],Code Name R40,0.0,"The Rover 75 proved what the British engineers could achieve when they were allocated a budget comparable to those of their international rivals and there is no doubt that the Rover 75 and the 2001 variant the MG ZT, were world-beating cars in their respective classes. Originally a front-wheel drive model, the introduction of the fire-breathing V8 brought a rear-wheel drive option into the fabulous range already available.  This is the story of the concept, design, development and production of these historic cars and told exclusively by the men who were there at the time including presentation by former Rover dealer Mike Humble. It is one of the most comprehensive classic car documentaries ever made and packed with interviews and archive films and images.",2020-10-05
9177,0.864,0,False,/efv7ovL5k3caCHnGricwDTHcYZv.jpg,750230,False,,en,as luzes insólitas,[],as luzes insólitas,0.0,Strange lights secretly haunt the city.,2020-10-05
9178,0.864,0,False,/ywg1QDmBOBmzVRxN6mqmcYvSe2X.jpg,749925,False,,en,Manual do Zueiro Sem Noção,[],Manual do Zueiro Sem Noção,0.0,no synopsis.,2020-10-05
9179,0.864,0,False,/sigNnqqYHxdqijvDdPxjMiP08DL.jpg,749816,False,,en,Mikä aika on?,[],Mikä aika on?,0.0,Documentary that questions the conception of time through optical experiments and symbolic images.,2020-10-05
9180,0.864,0,False,,749168,False,,en,Memory,[],Memory,0.0,Short film by Cristina Vilches Estella and Paloma Canonica.,2020-10-05
9181,0.864,0,False,,746671,False,,zh,獅子,[18],Arslan,0.0,"An Uygur boy named Arslan from Xinjiang China is about to celebrate his Hetne, which is known as circumcision. His father told him this is the path to become a real man, but what happened next had him puzzled.",2020-10-03
9182,0.864,0,False,/6qGoKoh51HEmloYPq4u16ywiJpj.jpg,745541,False,,tr,Koku,[18],Fragrance,0.0,"Growing up in a house where her brothers are considered more valuable, İlhan decides to have a child when she learns that she is about to enter menopause. He just broke up with his boyfriend. Psychology graduate student makes a deal with Mustafa for money and becomes pregnant.  İlhan and Mustafa decide to spend the pregnancy process in the village house of Mustafa's family. İlhan is distant to himself and everyone else. Meanwhile, a deaf and dumb, five-year-old Zel, who lives in the village, loses her grandmother, his only being. The little girl, who does not communicate with anyone, suddenly becomes attached to her when she smells the daffodils collected by her grandmother in Ilhan. What Zel can tell without words will open Ilhan's heart.",2020-10-05
9183,0.864,0,False,/gvFKyErM29L0VOUACtdPgfvlTMl.jpg,745044,False,/vsnEYI7EFrCkmaFuENzzloMb22I.jpg,en,The Bounty,"[37, 18]",The Bounty,0.0,"On his hunt for a wanted deceiver, a cunning bounty hunter gets captured by another notorious bounty hunter.",2020-10-05
9184,0.864,1,False,/gRYtPdc5QY4cDGpfaMj8jW8L8FP.jpg,733839,False,,en,Battle Of The Creators,"[28, 12, 18]",Battle Of The Creators,7.0,"While searching for purpose in continuing their creative venture known as KDTV, Kamil finds out Caleb has been secretly trying to destroy everything they have worked for from the inside out. To ensure the collaboration of KDTV, Kamil and Caleb must air out their differences once and for all.",2020-08-14
9185,0.863,0,False,/3PMWxI0mUeUEuEbegpurUn2wNAr.jpg,672684,False,/K5PmakPuXeTHQ9f0Bg8ca92zdb.jpg,fi,Vihanpidot,[27],Insanity,0.0,Friendships are tested over a weekend spent on an enigmatic getaway trip.,2020-02-14
9186,0.862,0,False,/3uwlIq6ye6fvzs6TQFxDjPEyFaF.jpg,741880,False,,xx,Glimpses from a Visit to Orkney in Summer 1995,[],Glimpses from a Visit to Orkney in Summer 1995,0.0,"In Aurand’s signature diaristic form, roses in bloom, farm animals, Orkney landscapes, and scenes of the late filmmaker Margaret Tait having tea are rendered through expressive Bolex movements as well as the director’s active camera, and punctuated by abstract swaths of saturated and shifting colors. The film is an homage to Tait, whom Aurand visited in Orkney.",2020-09-25
9187,0.861,0,False,/rKJSTPYNQqly1f4M1BMXQxkZEL4.jpg,741005,False,/DKweT3Zay5g8aRjBrKrTQlg25k.jpg,en,Oka Chinna Prema Katha,[10749],Oka Chinna Prema Katha,0.0,"It’s a Telugu romantic film released 2020. This movie directed by Sundeep pagadala and Sundeep Pagadala, Rajeshwari Pamidighantam, Virat Kapoor play as lead role in the film.",2020-09-03
9188,0.861,0,False,/ipg0jn2C38MT9QuYoOnO0MIDb82.jpg,739329,False,,en,Close Contact,"[18, 9648]",Close Contact,0.0,A couple breaks quarantine to go for a hike in the woods together.,2020-09-03
9189,0.861,0,False,,727985,False,,it,James,[99],James,0.0,"A child of war, born to a Neapolitan girl and an American soldier after World War II, James Senese was raised in the outskirts of Naples, of which he witnessed the transformation from countryside to suburb. In a fifty-year-long career, he has searched for an identity in a changing world, pouring his conflicts into his music. The documentary paints a portrait of the man and the artist, tracing the beating heart of his trajectory back to the formation of the band Napoli Centrale in the early Seventies, and investigating the latest evolution of that musical endeavor.",2020-09-03
9190,0.861,2,False,/b1XjfSlBS2TDd5VcM4YyWV5h5Pp.jpg,693000,False,,en,Scared Stiff (Oregon),[27],Scared Stiff (Oregon),7.0,A taxidermist discovers a baby sasquatch.,2020-04-20
9191,0.86,0,False,/u63zNnfH4wiAVaIelntNLQu8FgL.jpg,750423,False,,gl,Marcas,[],Marcas,0.0,"A film in three “chapters” where the body of a woman is inscribed in different spaces that seem to be the visual expression of her very intimacy and solitude. A tactile piece, marked by light and, at times, by the physical manipulation of its materiality.",2020-10-02
9192,0.86,0,False,/14cSM4hX2I6EQ1cipMHMMqWSLLk.jpg,749372,False,,en,Hermercury,"[16, 35]",Hermercury,0.0,"An indecisive Greek God, after vomiting on the side of the road on the way back from a trip with his brothers, decides to leave them to go on a pleasant walk- but begins to doubt how good of a choice this was.",2020-10-03
9193,0.86,0,False,/yvotXS6Wuk6GzA0hsFrBthNXYAq.jpg,743158,False,,en,Once Upon a Sea,[99],Once Upon a Sea,0.0,"Once Upon a Sea is a poetic, interactive XR documentary telling the tragic tale of the legendary Dead Sea. Through a physical exploration of the sea’s forbidden, moonlike landscapes, to intimate encounters with local characters, the user gets a rare glimpse into one of the world’s most dangerous,soon to be extinct, wonders. Centuries of human intervention and political neglect have turned the Dead Sea into a precarious place. Its water levels have dropped dramatically, leaving behind sinkholes and collapsing beaches. The experience offers a deep insight into the complexity and very human impact of this ecological and geopolitical crisis. Once Upon a Sea is our call to action.",2020-09-02
9194,0.86,1,False,/wlZmFHQiieB7eXQDi6SLVR58Bh3.jpg,737380,False,,en,How's Doves' Cry,"[28, 35]",How's Doves' Cry,10.0,"WHO COULD'VE DONE THIS TERRIBLE MURDER? That's the question asked by Horatio that kicks off on the outset on this movie, How's Doves' Cry. In this movie (motion picture), it is a doggie dog world. That why When Detective Horatio Farmer (Katia Atkinson) finds her friend innocent Doves Amber (Sasha James) dead on Horatio's way to her offices, and then we find out in the next scene that the sinister and sensual Bartholomew (David Edgemon) and his (Bartholomew's) accomplice Jared (Sasha James) is the cause of the murder. Horatio swears to get revenge on whoever did this terrible murder because she has been angry and at the death of her friends, Doves. Than it's up to Horatio Farmer (the main character of this movie) to stop Bartholomew and Jared using her quick action and width. I bet your wandering what will happen at the end of this movie, but if you watch all of it, you saw it, and then known.",2020-08-25
9195,0.86,0,False,/kJYNhFOuNjGg3FN0N2yVuiyQbgp.jpg,732821,False,,en,mockingbird,[],mockingbird,0.0,A film about a birdwatcher looking for the state bird of Mississippi.,2020-08-24
9196,0.86,0,False,/kS2uY0L5qbEcho1o4itvtZEroMy.jpg,636344,False,/dbHIEogk2C5avgqVKNhRDMKSMbZ.jpg,ar,الفارس واﻷميرة,"[16, 12]",The Knight & The Princess,0.0,"A young man, Mohammed Al Kassim, is frustrated by the number of injustices . He decides to make a difference. He fights through his enemies and eventually gets to the root of all evil in the land of Sind - the tyrant King Daher.",2020-01-29
9197,0.86,0,False,/rHUGciqwVQmxIM6z6iFyKM7fhjK.jpg,627293,False,,pt,Aos Pedaços,[18],In Pieces,0.0,"One man, two lovers: Ana and Anna, living in identical apartments. Paranoia is the name of the game in this hallucinatory.",2020-01-28
9198,0.859,0,False,/mFCvLM6HBoDeNBTw2tTgQUa9DIh.jpg,740264,False,,en,The Chippie,[35],The Chippie,0.0,"There have always been rumors about the local fast-food joint and its shady owner. When a child goes missing, a young boy musters up his courage and decides to check it out.",2020-09-02
9199,0.859,0,False,/hlCtFT3UHcAXnedMrkQv0uBfoRN.jpg,738984,False,,en,Ek tha Gaon,[18],Once Upon a Village,0.0,"In the Himalayan foothills, an 80-year-old woman and a 19-year-old girl are two of the seven remaining inhabitants of an abandoned village. The two women struggle with the choice to leave for an alienating city life or continue living in a lonely village.",2020-09-30
9200,0.859,0,False,/cl1bkYvYHq9bH93Xjip1Vzbl4NR.jpg,676457,False,,en,Unit Eleven,"[28, 878]",Unit Eleven,0.0,"In the year 2035, survivors of a now almost completely evacuated post-apocalyptic Britain compete for a government bounty to retrieve a mysterious bio weapon known only as Unit Eleven...",2020-01-04
9201,0.859,0,False,/ePFntbFucIku4vbBGDnDcbHMFZv.jpg,667767,False,,en,The Mosque,[99],The Mosque,0.0,"The story of the Quebec Mosque Shooting—the first ever mass shooting in a mosque in the West—is known around the world, but the story of the community that survived the attack is all but unknown. The Mosque: A Community's Struggle is an intimate portrait of the resilient Muslim community of Ste-Foy, Québec, as they struggle to survive and shift the narrative of what it means to be a Muslim, one year after the devastating attack that took the lives of six of their members. As the world moves on, this small mosque and its community fights Islamophobia, harassment and hate speech. How will the community heal and how will they stop the rhetoric that threatens to precipitate further violence?",2020-01-27
9202,0.859,0,False,/eZ6rMzjPNyvjfqYAyszn16KH35J.jpg,658795,False,,tr,Feride,[35],Feride,0.0,,2020-01-24
9203,0.859,0,False,/wO0tXzYkQXxFwDPLaz4sq1ZwoOx.jpg,636282,False,/teWEPXY2v0Qacq9tmxIR7y848C6.jpg,ko,이웃사촌,"[18, 35]",Good Neighbour,0.0,,2020-11-25
9204,0.858,0,False,/6kDAeEiOkL14fwinIXzqwozjxKT.jpg,748457,False,/UJB2XsMvpqDy83vE3I10iEi8h0.jpg,hi,बहुत हुआ सम्मान,"[35, 80, 18]",Bahut Hua Sammaan,0.0,"With their planned heist gone wrong, Bony and Fundoo get inextricably involved in the pursuit of 'Kohinoor' - quite possibly the biggest scandal the country will ever witness.",2020-10-02
9205,0.858,0,False,/Y9xnC8nwS3k3gVLeeywrU5MNhy.jpg,739983,False,,en,TBDBITL 141,[],TBDBITL 141,0.0,"“TBDBITL 141” follows the 141st edition of The Ohio State University Marching Band through their entire 2018 season. The film focuses on three band members as they prepare for tryouts, rehearsals and halftime performances. The documentary offers a rare, behind-the-scenes look at one of the most innovative and exciting bands in college sports.  news.osu.edu/tbdbitlmovie  Proceeds from the sales of the film will go toward marching band student scholarships",2020-09-02
9206,0.858,0,False,/mghKRSWDX1UnHeOnYucsBJaFWps.jpg,739359,False,,es,Acordes,[],Chords,0.0,"Bernardo is an old Art History teacher recently retired and widowed from his wife Cecilia. Without a clear path to go on with his life, one day he runs into Víctor, a piano player and long lost love from Bernardo’s past that he hasn’t seen in almost 40 years.",2020-09-02
9207,0.858,0,False,/3kxFB1ghmublPQVmabxZu4bAAwB.jpg,735186,False,/1kNn6BMLLN9EprI9e6LFCyR1DUC.jpg,pt,Fojos,[99],Fojos,0.0,"Castro Laboreiro, in the far north of Portugal, is a place whose hills lead to a dead-end street. They call it the end-of-the-world’s pit. Men and wolves live abreast. Wolves leave their lair to freely attack the preys of men locked in their burrows. Both trapped in this huge pitfall called life from where no-one gets out alive.",2020-09-02
9208,0.858,0,False,/oOQqk5pZdZeduyHpELgMu8jkG0v.jpg,720237,False,/o53yfWJfLFZDwucFeGMfdKtnn6W.jpg,ko,세자매 은밀한 섹파,[10749],Three Sisters Secret Sex Partner,0.0,"Three sisters, Yeon-sook, Yeon-hwa and Yeon-jeong live together in Seoul. One day, eldest Yeon-sook brings her pre-wedding gown to the house and the two younger sisters' expressions were strange. They should pretend not to know anything! A man who lives in a house with the three sisters! Their secret live in setup begins.",2020-07-24
9209,0.858,3,False,/lD9ZLf6rspXNA69yNptIdCEo0BD.jpg,660056,False,/qDxL4yQnIU4uhu8upMGwZUX1aUP.jpg,hi,भंगड़ा पा ले,[10402],Bhangra Paa Le,6.3,Jaggi comes from a Punjabi background and he aspires to take the popular Punjabi dance form of 'Bhangra' to an international platform and passionately works towards his dream. He meets his college rival in Simi and they both compete with each other to win the international dance competition.,2020-01-03
9210,0.858,0,False,/A8lBpU3wyjxqzaTkAcWzg6CN2Bt.jpg,623745,False,,en,Bloodshot Heart,"[18, 53]",Bloodshot Heart,0.0,"At 44, Hans still lives with his mother. When Matilda, a tenant half his age, moves in, Hans relives old memories and is infatuated. To win her love, Hans comes up with a dangerous plan.",2020-07-09
9211,0.858,0,False,/utCgsp3ASzYDSNUnUd893Q4Ggu7.jpg,602288,False,,ko,여고괴담 리부트: 모교,[27],Whispering Corridors 6: The Humming,0.0,"Eun-hee is hired as a vice principal at her old high school, where strange things take place in the closed down washroom. High school student Ha-young and So-yeon, who used the washroom as their hideout hear humming in the empty washroom, and believe that a ghost exists inside. Ha-young discovers a flowerpot on the stairs and suspect that Eun-hee is somehow linked to the mystery. Suffering from hallucination upon her inauguration, Eun-hee finds a ghastly figured girl in the washroom mirror and begins to believe that the girl was the one who brought her back to this school…",2020-07-09
9212,0.857,0,False,,746666,False,,en,The Path,"[27, 878]",The Path,0.0,A lone rambler has a terrifying encounter when he travels a lonely path in a forgotten wood,2020-09-01
9213,0.857,0,False,/bGkx4HAbuSDIzJWTIOxrJ7LmiGT.jpg,735771,False,,en,La Boca Del Diablo,[],La Boca Del Diablo,0.0,"Daniel is challenged by his classmates to go at dusk to a cave people say goes straight to hell. Armed with holy water, he arrives to the appointment; this is the story of how Daniel meets Devil.",2020-08-22
9214,0.857,0,False,/Al7DJdnnhvp6LCfBAvyd1RYZUZB.jpg,664916,False,,nl,Bring It to the People: the film about the Brussels Jazz Orchestra,[99],Bring It to the People: the film about the Brussels Jazz Orchestra,0.0,,2020-01-12
9215,0.856,0,False,/5wGafey8BnssNeTfOxDv84b2DXI.jpg,741732,False,,fr,Israël: le voyage interdit - Partie II: Hanouka,[99],Israël: le voyage interdit - Partie II: Hanouka,0.0,,2020-10-14
9216,0.856,0,False,/9YLPRC6h2KuOmWJ0v7xQFkoZ6KQ.jpg,738764,False,,en,The Conqueror Worm,[53],The Conqueror Worm,0.0,"In a world overtaken with death, a group of people consume a mysterious drug meant to reveal the afterlife.",2020-09-01
9217,0.856,0,False,,732560,False,,en,Nice to See You,"[18, 10751]",Nice to See You,0.0,"Estranged siblings are begrudgingly reunited for their father's funeral. While desperately trying to avoid addressing their past, the two end up revisiting memories they'd tried their best to forget.",2020-09-01
9218,0.856,2,False,/xlA65RwfMxzvqi7YJdw66pE6xLA.jpg,695803,False,/8RTPcNrFRYJwJQcijSf0uh9I4W2.jpg,en,Casper and I,"[18, 53]",Casper and I,10.0,"A teenage girl becomes obsessed with Casper - a popular, handsome, charismatic, and mysterious young man. But what is Casper hiding? And why does she want to kill him.",2020-04-11
9219,0.856,3,False,/uG2HSD1LXPWAP44RnlB43JlrdWu.jpg,673217,False,,fr,J'irai décrocher la lune,[99],J'irai décrocher la lune,6.3,,2020-03-18
9220,0.855,0,False,/zDqSwe4TrcCLqpZvVpvUIZU4yev.jpg,754363,False,,en,13 Steps to Hell (Washington),[27],13 Steps to Hell (Washington),0.0,"When Mallory and her brothers to to the town cemetery to bury their pet, they dig up something much darker than dirt.",2020-09-29
9221,0.855,0,False,/ynWwWwhYeXypqMbOuX39OK0lR1z.jpg,739829,False,,en,Figure Minus Fact,[],Figure Minus Fact,0.0,"A mimic can disguise itself as the environment, confusing its boundaries with space, or as another thing, animate or inanimate: a stick, a leaf, the eyes of a predator, or as the mimic itself, dead. In day-for-night blue and hunting camera night vision, darkness is replicated and punctured. Looking finds bodies in the dark, at the threshold of intimacy and trespass. Objects, surfaces, spaces become evidentiary and deceptive in a subjectless portrait of mourning.",2020-09-01
9222,0.855,0,False,,738796,False,,en,Hamster Hell 2,"[27, 35, 16]",Hamster Hell 2,0.0,"A hip guy and girl know how to make some coin using social media and youtube. Support your favourite clay creator and consider buying a collectable numbered and limited, Hamster Hell Plush",2020-09-01
9223,0.855,0,False,/8e1Ga3Xlp2adIEbgczlVVKkyKnQ.jpg,736274,False,,en,Lucid,"[27, 53]",Lucid,0.0,"A man, plagued with guilt for a crime he committed, is forced to relive his past as he desperately attempts to escape it.",2020-09-01
9224,0.855,0,False,/mYcEkYsFxNvexa7yX2jd87XTo6H.jpg,674900,False,,hu,Anja,[],Anja,0.0,"A young medic, Levente, spends his internship at a rural hospital in Hungary. He starts to question his trust in his teacher, professor Kovács, after a case with a gypsy woman who had just given birth. Based on a true story.",2020-02-20
9225,0.855,0,False,/z3Mfwt5G22z0bMQt7KP3cxcpvGJ.jpg,660085,False,,en,A “Private Dancer” in Mom’s Kitchen,[35],A “Private Dancer” in Mom’s Kitchen,0.0,"Adult twin brothers, one a doctor and the other having a GED certificate, have been squabbling since birth. Now living in different states, they are forced by their aging mother to reunite for 4 weeks to ""re-bond"" while she vacations in Paris. Once they are together, major conflict develops and they become entangled in a love-triangle with a ""private dancer"" who also claims to be a physician.",2020-01-01
9226,0.854,0,False,,760187,False,,en,Phobia,[16],Phobia,0.0,"A phobia. An adventure, a subject lost in time and space. Lost in a fog, lost in oblivion.",2020-08-22
9227,0.854,1,False,/tALIrTttN5yIJHgDMWNs7d6bOvL.jpg,757550,False,,en,Termite Gumbo,[],Termite Gumbo,8.0,"part 2 in the ""LA in Lockdown"" trilogy",2020-09-23
9228,0.854,0,False,/vQSYLMYJsA611APHpKnsr15qwZF.jpg,751891,False,/2X17iYZZaB1pG2Iz8Hvu0fFbLuz.jpg,sv,New World,"[18, 9648, 10749]",New World,0.0,,2020-10-02
9229,0.854,0,False,/8j85hb271ER0pBgVbiLwNbkya3a.jpg,749518,False,,en,Pretty People,[],Pretty People,0.0,"When Rachel's unexpected and casual hook-up sparks Greg's feelings of jealousy, these best friends will say what's on their minds the whole fat truth of it.",2020-09-01
9230,0.854,0,False,/lobpoBEnMO8Yjv8leQlr6d20QNA.jpg,746200,False,,en,Plaqué,[],Plaqué,0.0,We all have our ways of living a breakup. Is there really a limit on what we can do to find peace again ?,2020-08-22
9231,0.854,0,False,/nABmXsAHKXLFhjH4rxnW2gtImtm.jpg,740685,False,,en,Girl - Nervous Circus,[],Girl - Nervous Circus,0.0,"Girl Skateboards Presents ""Nervous Circus""",2020-09-01
9232,0.854,0,False,/uG7L5TYSBgo9GndUQvsEDzlIvbz.jpg,730789,False,,en,Tâm,"[18, 53]",Tâm,0.0,"Tâm wakes up in a strange hotel room. As she pieces together the night before, she realizes she is not alone.",2020-08-07
9233,0.853,0,False,,749990,False,,en,Into Water,[],Into Water,0.0,"June, a water spirit, utilizes ceremony to prepare herself for a return to the water that spawned her.",2020-09-24
9234,0.853,0,False,/yJgEL6H14BGouZ1hLikcVIXYaSn.jpg,749987,False,,es,Imelda y Luis,[18],Imelda and Luis,0.0,"Young twins, Imelda and Luis, live a neglected life with their drug dealing mom and jerk-off drug addict older brother. They only have each other to fulfill their desires: she wants to be a nun and he wants to be a girl, neither of which seems possible.",2020-09-24
9235,0.853,0,False,,747584,False,,en,Destructors.,[18],Destructors.,0.0,A story of decay rendered through a day in the life of a wayward group of teen friends at the bottom end of the socioeconomic ladder on the south coast of England.,2020-09-24
9236,0.853,0,False,/aBsbW0KVtxGQi7lLXHpT0aOXeka.jpg,747408,False,,en,Operation: Clean Slate,"[35, 80]",Operation: Clean Slate,0.0,"Four teenagers from different social groups team up to break into city hall to wipe their parking tickets clean, in hopes to save their summers.",2020-09-24
9237,0.853,1,False,/iHQQDtiA7AP72aQy9Ufrbje1Rpp.jpg,672022,False,/hkqDp7KQjhojyRUUItItxpapxh6.jpg,en,An Extraordinary Affair,[],An Extraordinary Affair,1.0,"Returning to his Catskills childhood home after the death of his mother, Tobias, a married gay man falls in love with a woman changing the course of their lives forever.",2020-06-01
9238,0.852,0,False,/eifalnTWwOl4yf2kUGtZBOEbvFM.jpg,742253,False,,en,Super Frenchie,[99],Super Frenchie,0.0,"From humble beginnings to becoming the top athlete in his field, extreme athlete Matthias Giraud weighs his passion for skiing and BASE jumping against the grounding effects of raising a young family.",2020-09-24
9239,0.852,0,False,/ymHOKTxuAxzKw8oGKyCWeT26DjT.jpg,739355,False,/6aVkxJ32CmFMa8wsdiJ3hEnwDg7.jpg,en,Lessons in Red,"[18, 36]",Lessons in Red,0.0,"When a junior high student in 1963 suspects his teacher of being a communist, he investigates the truth to gain approval from his father.",2020-10-02
9240,0.852,0,False,/hjD9WtY6xZQxRwPC34xNTfajOke.jpg,728669,False,/2u2vITAfenGEHTIsONiFhlc7jLH.jpg,zh,可不可以，你也剛好喜歡我,[10749],Do You Love Me as I Love You,0.0,"Tien Xiao-Xiang is a fan of author Si-Yi and Tarot cards. But deep down, she has another love, childhood sweetheart Li Zhu-Hao. Just when she sees the perfect opportunity to reveal her love to him from fortunetelling, Li Zhu-Hao confesses his feelings to her best friend Song Yi-Jing!  But Song Yi-Jing has a condition for Li Zhu-Hao, that is to help three couples to date. They are: aloof and misandric art professor Stone and lovesick gym owner Liu Zhi-Liang; the most unpopular weirdo in school, Ah-Yu, and the subject of her nonstop public displays of love, campus hunk Danny Lo; mob boss lady Yu and  philosophy student Ah-Shan. To make it happen for these three unlikely couples is almost like mission impossible.",2020-08-21
9241,0.852,1,False,/eFFDw5wGDzjzLpfES4gvx7e3DT6.jpg,648680,False,,en,Seperate/Separate,[18],Seperate/Separate,2.0,"To lull the sorrow after being abandoned by his mother, Justin joins the school spelling bee.",2020-08-07
9242,0.851,0,False,/iea8ZuTLLq77OwIvITdiEIgDraP.jpg,755811,False,/heWDA52DWCyPQc2J1qTngkyVx9e.jpg,zh,荒野咖啡馆,[18],Cafe by the Highway,0.0,"Three years ago, Han Yuanfang, a young girl, left hometown with a slap on the face from her father and became a barista in Shanghai. Three years later, she returns to the town located in the west of China, making a living as a toll station employee. Living in suburbia, Han meets ebullient girl Dali and clumsy St. John. The three young people share their secrets during their free time. Three restless hearts rush to the future fearlessly.",2020-10-14
9243,0.851,0,False,/xZuMQy7fJLO7XataffQA8HHBpah.jpg,738374,False,,en,BENET,[28],BENET,0.0,"In a short film #InspiredByTenet, Ben Shane pays homage to Christopher Nolan and describes his wait for the film throughout the COVID-19 pandemic... all in one take.",2020-08-31
9244,0.851,0,False,,738106,False,,en,Ringolevio,[],Ringolevio,0.0,"Ada struggles to fit in when she travels to 'meet the family' with her free-spirited girlfriend in this funny, lacerating, and tender look at how we connect.",2020-08-31
9245,0.851,0,False,,736481,False,,it,"Mia madre, Giuditta Rissone",[],"Mia madre, Giuditta Rissone",0.0,"Giuditta Rissone was on the stage since she was a child. The history of ‘Italian-style’ theatre is characterised by families that, across the generations, brought to life characters and situations from the folk tradition and beyond.",2020-08-31
9246,0.851,1,False,/rfHGShnOwasVmm5qzEgP6g79C1q.jpg,734366,False,,es,Casimira,[18],Casimira,5.0,"In a small house, in the middle of impossing Patagonia, lives Casimira (80), and old women with a friendly look who spends her days in the middle of different tasks in the field. Her daily life is hard and she must ask for help for some tasks, but in spite of everything she will keep her independence with conviction and she will start a final challenge.",2020-08-22
9247,0.851,0,False,/ecfLw3qMs9cN5CR0giPVm0oS7cq.jpg,731495,False,/qbVOuErKkAegLOlCzeH02J5UPc4.jpg,fr,Dame Tartine aux fruits,"[16, 10751]",The Bread and Butter Lady,0.0,"For those who are familiar with the old French song, it’s no secret that in the world of the Bread and Butter Lady, her house is made of butter and her bed of boudoir biscuits. And that she marries a Mr Whippy who wears a wafer hat. But can you guess what happens next?",2020-10-14
9248,0.851,1,False,/kJsyt7OhJIcYcOrgaZu1lFWwWFG.jpg,722370,False,,en,Gardenia's Natural Life,[35],Gardenia's Natural Life,1.0,A comedy about finding happiness in unlikely places.,2020-07-15
9249,0.851,1,False,/dnp6MmV9mmUDJfvG5fZ3kBHdXVM.jpg,677047,False,/acAyOxOFuZQEoGkKeErOTBPty7r.jpg,kn,Ninna Sanihake,[],Ninna Sanihake,1.0,"Ninna Sanihake chronicles the intimate journey of two young souls - Aditya and Amruta - through relatable and often humorous scenarios, while capturing the nuances of new age romance. A feast for the seekers of entertainment, the film is garnished with the right amount of romance, humor and drama.",2020-05-29
9250,0.851,1,False,/2kQdfYBODctGt3crL10mC6A1LsF.jpg,664724,False,,en,Rise of Odin's 9,[28],Rise of Odin's 9,2.0,We know how his story ends but see where his Journey begins.,2020-05-29
9251,0.85,0,False,,745872,False,,en,Open World,[16],Open World,0.0,"An Open World with so many possibilities and ways to be explored. Through multiple universes, a man got lost for a long time. His movements and his thoughts adrift into a labyrinth.",2020-08-31
9252,0.85,0,False,,738532,False,,fr,Voleurs d'identité,[99],Voleurs d'identité,0.0,,2020-10-14
