budget,genres,id,imdb_id,original_language,original_title,popularity,release_date,revenue,runtime,title,vote_average,vote_count
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10770, 'name': 'TV Movie'}, {'id': 80, 'name': 'Crime'}]",216769.0,tt2545440,en,Swindle,16.636,2013-08-23,0.0,90.0,Swindle,6.7,138.0
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",340022.0,tt3721964,en,Gringo,15.897,2018-03-08,0.0,110.0,Gringo,5.9,506.0
7400000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",62215.0,tt1527186,da,Melancholia,19.334,2011-05-26,15946321.0,135.0,Melancholia,7.2,2255.0
14500000.0,"[{'id': 28, 'name': 'Action'}]",14746.0,tt0088194,en,Streets of Fire,13.88,1984-06-01,8089290.0,93.0,Streets of Fire,6.9,255.0
9500000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",483.0,tt0100935,en,Wild at Heart,14.88,1990-08-17,14560247.0,124.0,Wild at Heart,7.1,916.0
14000000.0,"[{'id': 35, 'name': 'Comedy'}]",243938.0,tt2637294,en,Hot Tub Time Machine 2,14.136,2015-02-20,12314651.0,93.0,Hot Tub Time Machine 2,5.2,640.0
10000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",10163.0,tt0104692,en,The Lawnmower Man,13.379000000000001,1992-03-05,32100816.0,108.0,The Lawnmower Man,5.5,444.0
0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",529983.0,tt5862166,en,The Poison Rose,19.912,2019-05-23,323754.0,98.0,The Poison Rose,4.3,139.0
25000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",395458.0,tt0491175,en,Suburbicon,15.860999999999999,2017-10-26,5775178.0,104.0,Suburbicon,5.8,1212.0
0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",20235.0,tt0167038,en,Belle's Magical World,14.78,1998-02-17,0.0,92.0,Belle's Magical World,6.2,327.0
20000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",579.0,tt0077766,en,Jaws 2,16.629,1978-06-16,187884007.0,116.0,Jaws 2,5.9,1198.0
0.0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",11047.0,tt0061369,fr,Astérix le Gaulois,13.88,1967-12-20,0.0,68.0,Asterix the Gaul,6.4,431.0
10000000.0,"[{'id': 28, 'name': 'Action'}]",9569.0,tt0099739,en,Hard to Kill,16.629,1990-02-09,47410000.0,96.0,Hard to Kill,5.8,335.0
4000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1365.0,tt0285742,en,Monster's Ball,14.629000000000001,2001-06-07,44909486.0,113.0,Monster's Ball,6.7,580.0
0.0,"[{'id': 35, 'name': 'Comedy'}]",524840.0,tt8431078,en,Friendsgiving,15.255999999999998,2020-10-23,0.0,95.0,Friendsgiving,5.2,5.0
25000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",353070.0,tt2568862,en,Going in Style,17.09,2017-04-06,84618541.0,96.0,Going in Style,6.7,1931.0
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",41586.0,tt0177876,en,K-911,11.878,1999-12-07,0.0,91.0,K-911,5.6,133.0
68000000.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1903.0,tt0259711,en,Vanilla Sky,15.277999999999999,2001-01-22,203388341.0,136.0,Vanilla Sky,6.8,2654.0
0.0,"[{'id': 18, 'name': 'Drama'}]",401104.0,tt5541240,en,To the Bone,15.739,2017-01-22,0.0,107.0,To the Bone,7.3,2783.0
48000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",98567.0,tt1424310,cn,十二生肖,17.381,2012-12-20,0.0,109.0,Chinese Zodiac,6.2,517.0
0.0,"[{'id': 53, 'name': 'Thriller'}]",463870.0,tt4194558,en,Dead Reckoning,21.156999999999996,2020-11-13,0.0,0.0,Dead Reckoning,0.0,0.0
2000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",14373.0,tt0082250,en,Death Wish II,15.837,1982-02-20,45000000.0,88.0,Death Wish II,6.2,255.0
65000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",12096.0,tt0383216,en,The Pink Panther,16.127,2006-02-10,158851357.0,93.0,The Pink Panther,5.8,1300.0
55000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",10603.0,tt0119190,en,George of the Jungle,21.776,1997-07-15,174463257.0,93.0,George of the Jungle,5.5,1351.0
85000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 36, 'name': 'History'}]",1247.0,tt0343737,en,The Good Shepherd,14.877,2006-12-11,100266865.0,167.0,The Good Shepherd,6.4,698.0
50000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",11892.0,tt0264935,en,Murder by Numbers,15.834000000000001,2002-04-19,56714147.0,120.0,Murder by Numbers,6.1,652.0
12500000.0,"[{'id': 18, 'name': 'Drama'}]",10316.0,tt1124035,en,The Ides of March,14.579,2011-09-24,76338111.0,101.0,The Ides of March,6.7,1721.0
120000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",1398.0,tt0079944,ru,Сталкер,17.375,1979-05-25,0.0,162.0,Stalker,8.3,1119.0
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",10975.0,tt0099558,cn,飛鷹計劃,17.375,1991-02-07,0.0,106.0,Operation Condor,7.3,293.0
70000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",12113.0,tt0758774,en,Body of Lies,16.077,2008-10-10,113280098.0,128.0,Body of Lies,6.6,1958.0
0.0,"[{'id': 27, 'name': 'Horror'}]",10768.0,tt0082377,en,Omen III: The Final Conflict,15.024000000000001,1981-03-20,20471382.0,108.0,Omen III: The Final Conflict,5.8,313.0
60000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",2312.0,tt0460780,en,In the Name of the King: A Dungeon Siege Tale,15.376,2007-11-29,0.0,127.0,In the Name of the King: A Dungeon Siege Tale,4.4,500.0
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",575265.0,tt9603208,en,Mission: Impossible 8,13.65,2022-11-02,0.0,0.0,Mission: Impossible 8,0.0,0.0
0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",529426.0,tt8028526,zh,熊出没之变形记,13.73,2018-02-16,88726207.0,89.0,Boonie Bears: The Big Shrink,7.7,3.0
30000000.0,"[{'id': 35, 'name': 'Comedy'}]",266294.0,tt1850457,en,Sisters,16.632,2015-12-18,105011053.0,118.0,Sisters,6.0,1074.0
0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",595215.0,tt10160976,en,Untitled The Nun Sequel,15.169,2021-12-31,0.0,0.0,Untitled The Nun Sequel,0.0,0.0
16000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",83666.0,tt1748122,en,Moonrise Kingdom,15.818,2012-05-24,68263166.0,94.0,Moonrise Kingdom,7.7,3981.0
35000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",11979.0,tt0238546,en,Queen of the Damned,14.624,2002-02-10,45479110.0,101.0,Queen of the Damned,5.9,643.0
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",413998.0,tt4411596,en,My Cousin Rachel,12.885,2017-06-08,9200168.0,106.0,My Cousin Rachel,5.6,422.0
70000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",9833.0,tt0293508,en,The Phantom of the Opera,16.274,2004-12-08,154648887.0,143.0,The Phantom of the Opera,7.3,1102.0
60000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",2119.0,tt0099371,en,Days of Thunder,15.072000000000001,1990-06-27,157920733.0,107.0,Days of Thunder,6.2,834.0
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",401544.0,tt5493706,en,Death Race 2050,18.383,2017-01-17,0.0,93.0,Death Race 2050,3.9,112.0
5000000.0,"[{'id': 28, 'name': 'Action'}]",238751.0,tt0096913,en,Best of the Best,13.120999999999999,1989-11-10,1700000.0,97.0,Best of the Best,6.6,148.0
60795000.0,"[{'id': 53, 'name': 'Thriller'}]",7183.0,tt0457433,en,Perfect Stranger,16.123,2007-04-12,73090611.0,109.0,Perfect Stranger,5.7,540.0
10000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",10466.0,tt0091541,en,The Money Pit,13.870999999999999,1986-03-26,54999651.0,91.0,The Money Pit,6.4,693.0
3500000.0,"[{'id': 28, 'name': 'Action'}]",540.0,tt0367631,en,D.E.B.S.,16.123,2004-01-21,0.0,91.0,D.E.B.S.,6.2,328.0
37000000.0,"[{'id': 18, 'name': 'Drama'}]",334.0,tt0175880,en,Magnolia,15.520999999999999,1999-12-10,48451803.0,189.0,Magnolia,7.7,2197.0
9000000.0,"[{'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",351339.0,tt4190530,en,Anthropoid,16.13,2016-08-12,4600000.0,120.0,Anthropoid,7.0,649.0
87000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",26505.0,tt0940657,en,Arthur et la vengeance de Maltazard,16.073,2009-11-26,0.0,93.0,Arthur and the Revenge of Maltazard,5.7,1272.0
65000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",3600.0,tt0130018,en,I Still Know What You Did Last Summer,15.795,1998-11-13,40002112.0,100.0,I Still Know What You Did Last Summer,5.3,971.0
0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}]",81003.0,tt1980162,en,Kung Fu Panda: Secrets of the Masters,15.623,2011-12-12,0.0,24.0,Kung Fu Panda: Secrets of the Masters,6.3,161.0
0.0,"[{'id': 35, 'name': 'Comedy'}]",18113.0,tt0362511,en,National Lampoon Presents Dorm Daze,13.499,2003-09-26,0.0,96.0,National Lampoon Presents Dorm Daze,5.2,96.0
35000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",12184.0,tt0467200,en,The Other Boleyn Girl,20.320999999999998,2008-02-28,78269970.0,115.0,The Other Boleyn Girl,6.6,1339.0
5000000.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",241848.0,tt2980592,en,The Guest,20.325,2014-09-17,2367161.0,100.0,The Guest,6.6,1198.0
80000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",179.0,tt0373926,en,The Interpreter,14.87,2005-04-08,162944923.0,128.0,The Interpreter,6.3,906.0
15000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",10186.0,tt1031969,en,The Rocker,15.370999999999999,2008-08-20,8762890.0,102.0,The Rocker,6.0,395.0
12000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",418437.0,tt3462710,en,Unforgettable,14.129000000000001,2017-03-06,17768012.0,100.0,Unforgettable,5.8,458.0
35000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",109431.0,tt2024432,en,Identity Thief,17.622,2013-02-07,173965010.0,111.0,Identity Thief,5.8,2563.0
0.0,"[{'id': 35, 'name': 'Comedy'}]",14742.0,tt0084412,en,Night Shift,13.117,1982-07-30,21095683.0,106.0,Night Shift,6.0,108.0
125687.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",174772.0,tt2051879,en,Europa Report,17.122,2013-06-27,0.0,90.0,Europa Report,6.2,890.0
0.0,"[{'id': 878, 'name': 'Science Fiction'}]",11867.0,tt0115624,en,Barb Wire,16.367,1996-05-02,3793614.0,98.0,Barb Wire,4.0,238.0
1200000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",36685.0,tt0073629,en,The Rocky Horror Picture Show,13.065999999999999,1975-08-14,112892319.0,100.0,The Rocky Horror Picture Show,7.6,1813.0
0.0,"[{'id': 27, 'name': 'Horror'}]",554739.0,tt9109306,en,The Final Wish,14.253,2019-01-24,0.0,95.0,The Final Wish,5.3,87.0
1500000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",284564.0,tt3835080,en,31,13.827,2016-09-15,779820.0,102.0,31,5.3,511.0
0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",519223.0,tt7952000,es,Acusada,15.888,2018-09-13,0.0,108.0,The Accused,6.8,129.0
32000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",59.0,tt0399146,en,A History of Violence,14.068,2005-09-23,60740827.0,96.0,A History of Violence,7.2,1977.0
0.0,"[{'id': 99, 'name': 'Documentary'}]",14543.0,tt0295432,en,The Matrix Revisited,14.366,2001-11-19,0.0,123.0,The Matrix Revisited,6.9,128.0
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",351901.0,tt3957956,en,12 Rounds 3: Lockdown,15.613,2015-09-11,0.0,90.0,12 Rounds 3: Lockdown,5.4,93.0
0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",463364.0,tt5075662,en,The Isle,14.082,2019-02-08,0.0,96.0,The Isle,4.3,48.0
6000000.0,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}]",10911.0,tt0054953,en,The Guns of Navarone,14.716,1961-04-27,28900000.0,158.0,The Guns of Navarone,7.4,442.0
9000000.0,"[{'id': 27, 'name': 'Horror'}]",11797.0,tt0089175,en,Fright Night,14.864,1985-08-02,24922237.0,107.0,Fright Night,7.1,729.0
4000000.0,"[{'id': 35, 'name': 'Comedy'}]",23568.0,tt1318044,en,American Virgin,12.977,2009-10-03,0.0,82.0,American Virgin,4.9,87.0
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",602198.0,tt7319822,en,Saving Zoë,22.03,2019-07-12,0.0,95.0,Saving Zoë,5.9,96.0
0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",488113.0,tt7074092,en,Christmas Wedding Planner,19.329,2017-12-14,0.0,86.0,Christmas Wedding Planner,5.5,305.0
0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",97787.0,tt2049430,ja,デジモンアドベンチャー,14.564,1999-03-06,0.0,20.0,Digimon Adventure,7.4,40.0
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",527660.0,tt8949056,en,"Yes, God, Yes",14.482000000000001,2020-07-24,0.0,78.0,"Yes, God, Yes",6.8,121.0
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10402, 'name': 'Music'}]",85373.0,tt1718903,en,StreetDance 2,15.117,2012-03-30,0.0,85.0,StreetDance 2,5.9,266.0
10000000.0,"[{'id': 27, 'name': 'Horror'}]",10579.0,tt0303929,en,Dracula III: Legacy,13.234000000000002,2005-07-12,0.0,86.0,Dracula III: Legacy,4.8,54.0
0.0,"[{'id': 53, 'name': 'Thriller'}]",489243.0,tt6866224,en,The Hummingbird Project,13.140999999999998,2019-03-15,0.0,111.0,The Hummingbird Project,6.0,143.0
15000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",297596.0,tt1274586,en,Dying of the Light,14.119000000000002,2014-12-04,0.0,94.0,Dying of the Light,4.6,216.0
30000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",4105.0,tt0096933,en,Black Rain,13.610999999999999,1989-09-22,134212055.0,125.0,Black Rain,6.5,626.0
0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",623520.0,tt8995218,en,Z,15.742,2019-09-19,0.0,83.0,Z,6.2,58.0
3500000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}]",103269.0,tt2224455,en,Superman vs. The Elite,13.116,2012-06-12,0.0,76.0,Superman vs. The Elite,6.8,232.0
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",54004.0,tt0202521,en,Passport to Paris,11.862,1999-11-09,0.0,87.0,Passport to Paris,5.8,193.0
0.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",10510.0,tt0110527,en,Miracle on 34th Street,17.861,1994-11-18,46264384.0,114.0,Miracle on 34th Street,6.6,593.0
35000000.0,"[{'id': 35, 'name': 'Comedy'}]",89492.0,tt1758830,en,This Is 40,12.866,2012-12-20,88058786.0,134.0,This Is 40,5.8,1576.0
6700000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",3511.0,tt0906734,en,The Broken,14.863,2008-01-18,0.0,93.0,The Broken,5.5,126.0
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",10040.0,tt0385307,en,Miss Congeniality 2: Armed and Fabulous,20.313,2005-03-11,101393569.0,115.0,Miss Congeniality 2: Armed and Fabulous,5.7,1241.0
0.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",37632.0,tt0193364,en,The Order,21.611,2001-12-10,0.0,89.0,The Order,4.9,150.0
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",46435.0,tt0151568,en,Topsy-Turvy,11.630999999999998,1999-09-03,0.0,160.0,Topsy-Turvy,6.7,84.0
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",71883.0,tt1483797,ja,レッドライン,12.612,2009-08-14,0.0,102.0,Redline,7.4,172.0
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}]",284019.0,tt2283584,en,Phineas and Ferb: Mission Marvel,12.025,2013-08-16,0.0,44.0,Phineas and Ferb: Mission Marvel,6.3,72.0
0.0,"[{'id': 18, 'name': 'Drama'}]",487291.0,tt7600382,en,Ride Like a Girl,14.362,2019-09-26,0.0,98.0,Ride Like a Girl,7.4,57.0
0.0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",261103.0,tt3336368,en,Maya the Bee Movie,15.175,2014-09-11,0.0,79.0,Maya the Bee Movie,6.1,77.0
12000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 10752, 'name': 'War'}]",335462.0,tt3540136,zh,战狼,11.616,2015-04-02,80000000.0,90.0,Wolf Warrior,6.2,115.0
60000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",82682.0,tt1321870,en,Gangster Squad,17.563,2013-01-10,105200903.0,113.0,Gangster Squad,6.3,3047.0
25000000.0,"[{'id': 35, 'name': 'Comedy'}]",57431.0,tt1366344,en,The Sitter,13.112,2011-12-09,34942188.0,81.0,The Sitter,5.5,624.0
25000000.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",11355.0,tt0151738,en,Never Been Kissed,17.009,1999-04-09,84565230.0,107.0,Never Been Kissed,6.2,1038.0
220000.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 27, 'name': 'Horror'}]",57283.0,tt0013257,sv,Häxan,10.107999999999999,1922-09-18,0.0,105.0,Häxan,7.5,174.0
12000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",9584.0,tt0077369,en,Convoy,13.607000000000001,1978-06-27,45000000.0,110.0,Convoy,6.1,177.0
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",21191.0,tt1127715,es,Sin Nombre,17.61,2009-03-20,5101756.0,96.0,Sin Nombre,7.5,357.0
50000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2898.0,tt0119822,en,As Good as It Gets,15.258,1997-12-19,314178011.0,138.0,As Good as It Gets,7.4,2416.0
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",664474.0,tt6469344,en,Epiphany,16.416,2019-04-06,0.0,85.0,Epiphany,9.0,1.0
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",20.0,tt0314412,en,My Life Without Me,15.107000000000001,2003-03-07,9726954.0,106.0,My Life Without Me,5.9,274.0
31000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",10559.0,tt0186151,en,Frequency,18.557000000000002,2000-04-28,68106245.0,118.0,Frequency,7.2,1077.0
0.0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",525454.0,tt7997256,en,Love on Safari,11.936,2019-08-27,0.0,84.0,Love on Safari,6.4,43.0
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",353257.0,tt3630556,en,Earthfall,15.312999999999999,2015-06-22,0.0,89.0,Earthfall,4.9,41.0
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",15567.0,tt0348124,en,Stitch! The Movie,15.703,2003-08-26,0.0,60.0,Stitch! The Movie,6.4,432.0
65000000.0,"[{'id': 18, 'name': 'Drama'}]",9440.0,tt0119942,en,Primary Colors,16.105999999999998,1998-03-20,0.0,143.0,Primary Colors,6.3,200.0
0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",353686.0,tt2954474,en,Visions,19.712,2015-08-28,0.0,80.0,Visions,5.2,292.0
20000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",470.0,tt0315733,en,21 Grams,14.005,2003-03-05,60427839.0,124.0,21 Grams,7.3,2079.0
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",91010.0,tt1848902,en,Game Change,14.607999999999999,2012-03-09,0.0,118.0,Game Change,6.9,197.0
4500000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",11782.0,tt0104684,cn,辣手神探,14.753,1992-04-16,0.0,126.0,Hard Boiled,7.6,409.0
15000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",8461.0,tt0808279,en,Funny Games,15.955,2007-10-20,7938872.0,113.0,Funny Games,6.5,1339.0
25000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",10655.0,tt0107007,en,Gettysburg,20.603,1993-10-08,12700000.0,254.0,Gettysburg,6.9,178.0
40000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",38357.0,tt1126618,en,Morning Glory,15.106,2010-11-10,58785180.0,102.0,Morning Glory,6.3,996.0
20000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",3432.0,tt0780571,en,Mr. Brooks,15.854000000000001,2007-06-01,41637263.0,120.0,Mr. Brooks,6.9,1110.0
7000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}]",19384.0,tt0099817,en,Dark Angel,14.102,1990-01-26,9229401.0,91.0,Dark Angel,6.0,164.0
12500000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",319.0,tt0108399,en,True Romance,15.302,1993-09-09,12281551.0,120.0,True Romance,7.6,1681.0
0.0,[],514995.0,tt5013984,en,Gully,11.472000000000001,2019-04-27,0.0,0.0,Gully,6.3,3.0
